num;eng;rus;status;error
48007;unformatted capacity;полная емкость. общий объем информации, которую можно физически записать на носитель данных (обычно диск). полная емкость не учитывает, расходы на межблочные промежутки и, управляющую информацию, записываемую при разметке (formatting);frase
48008;unformed;бесформенный;word
48009;unfortunate;неудачный;word
48010;unfortunately;к несчастью;word
48011;unfounded;необоснованный;word
48012;unfreeze;размораживать;word
48013;unfriended;недружественный;word
48014;unfriendliness;неприветливость;word
48015;unfriendly;неблагоприятный, недружественно;word
48016;unfrock;расстригать;word
48017;unfulfilled;невыполненный;word
48018;unfunded;неконсолидированный;word
48019;unfurl;развертывать;word
48020;unfurnished;немеблированный;word
48021;ungainly;неуклюжий;word
48022;ungear;выключать;word
48023;ungird;распоясывать;word
48024;unglazed;неглазированный;word
48025;unglue;отклеивать;word
48026;unglued;отклеивать, отклеенный;word
48027;ungodliness;безбожность;word
48028;ungodly;безбожный;word
48029;ungovernable;необузданный;word
48030;ungraceful;неизящный;word
48031;ungracefully;неизящно;word
48032;ungracious;неприветливый;word
48033;ungraciously;неприветливо;word
48034;ungraciousness;неприветливость;word
48035;ungrammatical;неграмотный;word
48036;ungrateful;неблагодарный;word
48037;ungratefully;неблагодарно;word
48038;ungratefulness;неблагодарность;word
